,affiliation_nums,affiliation_text,author_names,date_posted,doi,downloads,paper_title,subject_area,pmid,pmid_links,pmid_links_num
214,"['1', '2', '3', '1', '4', '1', '5', '1', '1', '6', '1', '7', '1', '1', '4', '1', '4', '1', '8', '9', '10', '4', '11', '12', '13', '2', '15', '1', '#']","['New Haven, CT, USA\n,, New Haven, CT, USA\n,, Seattle, WA, USA\n,, New Haven, CT, USA\n,, Trento, Italy.,, CT, USA\n,, Ankara, Turkey\n,, West Haven, CT, USA\n,, New Haven, CT, USA\n,, New Haven, CT, USA\n,, New Haven, CT, USA\n,, New Haven, CT, USA\n,, Zurich, Switzerland\n,, New Haven, Connecticut, USA.']","Yuanbin Song,Anthony Rongvaux,Ashley Taylor,Tingting Jiang,Toma Tebaldi,Kunthavai Balasubramanian,Arun Bagale,Yunus Kasim Terzi,Rana Gbyli,Xiaman Wang,Jun Zhao,Nikolai Podoltsev,Mina Xu,Natalia Neparidze,Ellice Wong,Richard Torres,Emanuela M. Bruscia,Yuval Kluger,Markus G. Manz,Richard A. Flavell,Stephanie Halene",2018-02-14, https://doi.org/10.1101/265082 ,"[['Feb 2018', '574', '0', '142', ''], ['Mar 2018', '170', '0', '48', ''], ['Apr 2018', '53', '0', '17', ''], ['May 2018', '88', '0', '24', ''], ['Jun 2018', '59', '0', '27', ''], ['Jul 2018', '67', '0', '25', ''], ['Aug 2018', '125', '0', '22', ''], ['Sep 2018', '85', '0', '54', ''], ['Oct 2018', '67', '0', '60', ''], ['Nov 2018', '44', '0', '27', ''], ['Dec 2018', '46', '0', '56', ''], ['Jan 2019', '93', '0', '46', ''], ['Feb 2019', '55', '0', '32', ''], ['Mar 2019', '43', '0', '40', ''], ['Apr 2019', '20', '2', '16', ''], ['May 2019', '33', '14', '31', ''], ['Jun 2019', '24', '9', '22', ''], ['Jul 2019', '33', '18', '41', ''], ['Aug 2019', '27', '16', '8', ''], ['Sep 2019', '33', '9', '22', ''], ['Oct 2019', '28', '14', '25', ''], ['Nov 2019', '24', '13', '16', ''], ['Dec 2019', '28', '10', '16', ''], ['Jan 2020', '23', '15', '10', ''], ['Feb 2020', '32', '22', '21', ''], ['Mar 2020', '21', '14', '14', ''], ['Apr 2020', '20', '9', '20', ''], ['May 2020', '36', '8', '16', ''], ['Jun 2020', '25', '5', '29', ''], ['Jul 2020', '14', '3', '14', ''], ['Aug 2020', '127', '6', '12', ''], ['Sep 2020', '72', '1', '16', ''], ['Oct 2020', '20', '6', '11', '']]",A Highly Efficient and Faithful MDS Patient-Derived Xenotransplantation Model for Pre-Clinical Studies,"Cancer Biology,
",30664659,"['33042811', '32831296', '32631635', '32502268', '32447943', '32193253', '32089217', '31681270', '31408723', '31375745', '31167385']",11
215,"['1', '2', '*', '3', '*', '3', '3', '§', '1', '2', '§']","['Toronto, Canada,, Toronto, Canada,, Calgary, Canada']","Ankur Chakravarthy,Lubaba Khan,Nathan Peter Bensler,Pinaki Bose,Daniel D. De Carvalho",2018-02-15, https://doi.org/10.1101/265884 ,"[['Feb 2018', '724', '0', '174', ''], ['Mar 2018', '208', '0', '112', ''], ['Apr 2018', '149', '0', '92', ''], ['May 2018', '78', '0', '46', ''], ['Jun 2018', '79', '0', '50', ''], ['Jul 2018', '71', '0', '37', ''], ['Aug 2018', '62', '0', '19', ''], ['Sep 2018', '75', '0', '37', ''], ['Oct 2018', '80', '0', '49', ''], ['Nov 2018', '40', '0', '26', ''], ['Dec 2018', '33', '0', '17', ''], ['Jan 2019', '44', '0', '23', ''], ['Feb 2019', '50', '0', '26', ''], ['Mar 2019', '35', '0', '17', ''], ['Apr 2019', '16', '6', '8', ''], ['May 2019', '8', '8', '13', ''], ['Jun 2019', '15', '26', '11', ''], ['Jul 2019', '19', '7', '13', ''], ['Aug 2019', '18', '10', '9', ''], ['Sep 2019', '15', '10', '9', ''], ['Oct 2019', '21', '11', '9', ''], ['Nov 2019', '14', '10', '8', ''], ['Dec 2019', '15', '10', '10', ''], ['Jan 2020', '31', '11', '7', ''], ['Feb 2020', '41', '12', '7', ''], ['Mar 2020', '21', '4', '9', ''], ['Apr 2020', '11', '6', '14', ''], ['May 2020', '21', '6', '6', ''], ['Jun 2020', '15', '4', '8', ''], ['Jul 2020', '11', '5', '3', ''], ['Aug 2020', '146', '1', '2', ''], ['Sep 2020', '71', '3', '7', ''], ['Oct 2020', '21', '2', '4', '']]",Immune evasion and immunotherapy resistance via TGF-beta activation of extracellular matrix genes in cancer associated fibroblasts,"Cancer Biology,
",30410077,"['33093157', '33092283', '33044028', '33029628', '32969861', '32908154', '32824422', '32664619', '32629612', '32606052', '32581558', '32376723', '32373613', '32301180', '32290124', '32273499', '32266267', '32258038', '32154442', '32147909', '32044979', '32039023', '31828566', '31807028', '31731701', '31683225', '31524634', '31462327', '31287964', '31137480', '30998940', '30995507', '30972526', '30912767', '30842677', '30726287']",36
216,"['a', '1', 'a', 'a', 'a', 'b', 'a', '1']","['Oslo, Norway,, Ottawa, Ontario, Canada']","Helga B. Landsverk,Lise E. Sandquist,Gro Elise Rødland,Beata Grallert,Laura Trinkle-Mulcahy,Randi G. Syljuåsen",2018-02-16, https://doi.org/10.1101/267013 ,"[['Feb 2018', '374', '0', '81', ''], ['Mar 2018', '94', '0', '34', ''], ['Apr 2018', '47', '0', '27', ''], ['May 2018', '40', '0', '14', ''], ['Jun 2018', '59', '0', '24', ''], ['Jul 2018', '31', '0', '9', ''], ['Aug 2018', '45', '0', '16', ''], ['Sep 2018', '44', '0', '18', ''], ['Oct 2018', '42', '0', '34', ''], ['Nov 2018', '35', '0', '14', ''], ['Dec 2018', '28', '0', '20', ''], ['Jan 2019', '18', '0', '11', ''], ['Feb 2019', '28', '0', '24', ''], ['Mar 2019', '18', '0', '17', ''], ['Apr 2019', '15', '0', '5', ''], ['May 2019', '15', '9', '12', ''], ['Jun 2019', '19', '9', '13', ''], ['Jul 2019', '18', '12', '13', ''], ['Aug 2019', '25', '12', '19', ''], ['Sep 2019', '19', '7', '9', ''], ['Oct 2019', '31', '8', '10', ''], ['Nov 2019', '15', '11', '8', ''], ['Dec 2019', '13', '12', '10', ''], ['Jan 2020', '16', '8', '9', ''], ['Feb 2020', '32', '23', '10', ''], ['Mar 2020', '10', '8', '12', ''], ['Apr 2020', '8', '5', '15', ''], ['May 2020', '17', '11', '12', ''], ['Jun 2020', '18', '6', '6', ''], ['Jul 2020', '11', '2', '3', ''], ['Aug 2020', '137', '4', '5', ''], ['Sep 2020', '79', '0', '6', ''], ['Oct 2020', '26', '10', '4', '']]",Regulation of ATR activity by the RNA polymerase II phosphatase PNUTS-PP1,"Cancer Biology,
",30541148,['31837826'],1
217,"['1', '*', '1', '2', '3', '3', '3', '1', '4', '5', '6', '5', '5', '5', '7', '5', '6', '4', '*', '1', '8', '9', '*']","['Ravila 14b, 50411 Tartu, Estonia.\n,, Miramon Pasealekua, 182, 20009 Donostia, Spain.\n,, Miramon Pasealekua, 182, 20009 Donostia, Spain.\n,, 182, 20009 Donostia, Spain.\n,, Pauwelsstrasse 30, 52074 Aachen, Germany.\n,, 7500 AE Enschede, The Netherlands.\n,, Ravila 14, Tartu, 50411, Estonia.\n,, 10901 N. Torrey Pines Road, La Jolla, 92097 California, USA.\n,, Santa Barbara, 93106 California, USA.']","Lorena Simón-Gracia,Pablo Scodeller,Sergio Salazar Fuentes,Vanessa Gómez Vallejo,Xabier Ríos,Eneko San Sebastián,Valeria Sidorenko,Desirè Di Silvio,Meina Suck,Federica De Lorenzi,Larissa Yokota Rizzo,Saskia von Stillfried,Kalle Kilk,Twan Lammers,Sergio E Moya,Tambet Teesalu",2018-02-19, https://doi.org/10.1101/187716 ,"[['Sep 2017', '498', '0', '42', ''], ['Oct 2017', '27', '0', '16', ''], ['Nov 2017', '77', '0', '30', ''], ['Dec 2017', '33', '0', '15', ''], ['Jan 2018', '35', '0', '11', ''], ['Feb 2018', '438', '0', '31', ''], ['Mar 2018', '148', '0', '42', ''], ['Apr 2018', '93', '0', '37', ''], ['May 2018', '88', '0', '16', ''], ['Jun 2018', '39', '0', '6', ''], ['Jul 2018', '94', '0', '6', ''], ['Aug 2018', '83', '0', '3', ''], ['Sep 2018', '59', '0', '8', ''], ['Oct 2018', '20', '0', '13', ''], ['Nov 2018', '23', '0', '7', ''], ['Dec 2018', '16', '0', '6', ''], ['Jan 2019', '23', '0', '6', ''], ['Feb 2019', '23', '0', '8', ''], ['Mar 2019', '17', '0', '14', ''], ['Apr 2019', '10', '11', '9', ''], ['May 2019', '10', '7', '30', ''], ['Jun 2019', '19', '10', '36', ''], ['Jul 2019', '26', '18', '33', ''], ['Aug 2019', '37', '21', '19', ''], ['Sep 2019', '27', '18', '17', ''], ['Oct 2019', '45', '21', '27', ''], ['Nov 2019', '48', '36', '23', ''], ['Dec 2019', '50', '33', '16', ''], ['Jan 2020', '59', '22', '28', ''], ['Feb 2020', '77', '33', '12', ''], ['Mar 2020', '53', '26', '19', ''], ['Apr 2020', '18', '8', '19', ''], ['May 2020', '63', '24', '58', ''], ['Jun 2020', '32', '12', '16', ''], ['Jul 2020', '20', '15', '17', ''], ['Aug 2020', '27', '8', '12', ''], ['Sep 2020', '44', '17', '10', ''], ['Oct 2020', '25', '12', '12', '']]",Application of Polymersomes Engineered to Target P32 Protein for Detection of Small Breast Tumors in Mice,"Cancer Biology,
",29721153,"['32069856', '31812165', '31780932', '31598115']",4
218,"['a', '*', 'a', 'b', '*', 'c', 'a', 'a', 'a', 'a', 'a', 'd']","['Boston, MA 02118, USA.,, Boston, MA 02118, USA.,, New York, New York, USA,, Boston, MA 02118, USA.']","Marc A. Vittoria,Elizabeth M. Shenk,Kevin P. O’Rourke,Amanda F. Bolgioni,Sanghee Lim,Victoria Kacprzak,Ryan J. Quinton,Neil J. Ganem",2018-02-19, https://doi.org/10.1101/266395 ,"[['Feb 2018', '592', '0', '97', ''], ['Mar 2018', '108', '0', '28', ''], ['Apr 2018', '39', '0', '19', ''], ['May 2018', '29', '0', '16', ''], ['Jun 2018', '40', '0', '9', ''], ['Jul 2018', '36', '0', '13', ''], ['Aug 2018', '38', '0', '13', ''], ['Sep 2018', '26', '0', '13', ''], ['Oct 2018', '18', '0', '11', ''], ['Nov 2018', '21', '0', '24', ''], ['Dec 2018', '18', '0', '13', ''], ['Jan 2019', '12', '0', '6', ''], ['Feb 2019', '23', '0', '7', ''], ['Mar 2019', '15', '0', '14', ''], ['Apr 2019', '8', '5', '14', ''], ['May 2019', '10', '6', '11', ''], ['Jun 2019', '7', '4', '14', ''], ['Jul 2019', '16', '4', '25', ''], ['Aug 2019', '15', '25', '18', ''], ['Sep 2019', '18', '30', '12', ''], ['Oct 2019', '15', '10', '16', ''], ['Nov 2019', '14', '12', '7', ''], ['Dec 2019', '15', '19', '8', ''], ['Jan 2020', '17', '11', '15', ''], ['Feb 2020', '27', '13', '16', ''], ['Mar 2020', '15', '9', '7', ''], ['Apr 2020', '6', '5', '14', ''], ['May 2020', '25', '20', '18', ''], ['Jun 2020', '23', '10', '7', ''], ['Jul 2020', '6', '5', '3', ''], ['Aug 2020', '142', '7', '6', ''], ['Sep 2020', '72', '1', '7', ''], ['Oct 2020', '17', '3', '6', '']]",A genome-wide miRNA screen identifies regulators of tetraploid cell proliferation,"Cancer Biology,
",29791254,['31448276'],1
219,"['1', '2', '3', '2', '4', '5', '5', '5', '1', '5', '*']","['Boston, MA 02215 United States,, Boston, MA 02115, United States,, Dundee, DD1 5EH, Scotland UK,, Valdivia, Chile,, Dundee, DD1 5EH, Scotland UK']","Olesja Popow,Michael H. Tatham,João A. Paulo,Alejandro Rojas-Fernandez,Nicolas Loyer,Ian P. Newton,Jens Januschke,Kevin M. Haigis,Inke Näthke",2018-02-01, https://doi.org/10.1101/258400 ,"[['Feb 2018', '187', '0', '67', ''], ['Mar 2018', '44', '0', '17', ''], ['Apr 2018', '31', '0', '21', ''], ['May 2018', '33', '0', '16', ''], ['Jun 2018', '21', '0', '16', ''], ['Jul 2018', '44', '0', '17', ''], ['Aug 2018', '86', '0', '12', ''], ['Sep 2018', '35', '0', '7', ''], ['Oct 2018', '17', '0', '22', ''], ['Nov 2018', '24', '0', '19', ''], ['Dec 2018', '24', '0', '25', ''], ['Jan 2019', '19', '0', '7', ''], ['Feb 2019', '31', '0', '22', ''], ['Mar 2019', '19', '0', '25', ''], ['Apr 2019', '27', '11', '21', ''], ['May 2019', '43', '30', '30', ''], ['Jun 2019', '20', '48', '227', ''], ['Jul 2019', '24', '31', '47', ''], ['Aug 2019', '26', '16', '12', ''], ['Sep 2019', '25', '20', '14', ''], ['Oct 2019', '23', '59', '25', ''], ['Nov 2019', '19', '20', '13', ''], ['Dec 2019', '12', '20', '32', ''], ['Jan 2020', '18', '16', '13', ''], ['Feb 2020', '35', '13', '12', ''], ['Mar 2020', '15', '14', '24', ''], ['Apr 2020', '14', '12', '15', ''], ['May 2020', '30', '29', '16', ''], ['Jun 2020', '16', '16', '13', ''], ['Jul 2020', '7', '11', '5', ''], ['Aug 2020', '21', '9', '4', ''], ['Sep 2020', '22', '21', '14', ''], ['Oct 2020', '15', '23', '17', '']]",Identification of endogenous Adenomatous polyposis coli interaction partners and β-catenin-independent targets by proteomics,"Cancer Biology,
",31160382,[],0
220,"['1', '1', '1', '2', '3', '1', '2', '1', '4', '1', '5', '1', '6', '1']","['CNRS 7051, Marseille, France.,, INSERM UMR MD1, Marseille, France,, Fuveau, France.,, INSERM U1242, Rennes, France,, CNRS 7289, Marseille, France,, Marseille, France.']","Aurélie Soubéran,Jessica Cappaï,Mathieu Chocry,Christopher Nuccio,Julie Raujol,Carole Colin,Daniel Lafitte,Hervé Kovacic,Véronique Quillien,Nathalie Baeza-Kallee,Geneviève Rougon,Dominique Figarella-Branger,Aurélie Tchoghandjian",2018-02-02, https://doi.org/10.1101/259283 ,"[['Feb 2018', '421', '0', '90', ''], ['Mar 2018', '60', '0', '12', ''], ['Apr 2018', '18', '0', '9', ''], ['May 2018', '22', '0', '4', ''], ['Jun 2018', '9', '0', '6', ''], ['Jul 2018', '25', '0', '3', ''], ['Aug 2018', '34', '0', '10', ''], ['Sep 2018', '22', '0', '1', ''], ['Oct 2018', '17', '0', '5', ''], ['Nov 2018', '29', '0', '9', ''], ['Dec 2018', '17', '0', '4', ''], ['Jan 2019', '33', '0', '8', ''], ['Feb 2019', '24', '0', '9', ''], ['Mar 2019', '19', '0', '9', ''], ['Apr 2019', '22', '14', '21', ''], ['May 2019', '16', '7', '5', ''], ['Jun 2019', '12', '10', '6', ''], ['Jul 2019', '16', '11', '10', ''], ['Aug 2019', '17', '16', '5', ''], ['Sep 2019', '20', '11', '4', ''], ['Oct 2019', '17', '9', '5', ''], ['Nov 2019', '16', '11', '1', ''], ['Dec 2019', '10', '12', '13', ''], ['Jan 2020', '33', '13', '6', ''], ['Feb 2020', '29', '18', '7', ''], ['Mar 2020', '14', '7', '6', ''], ['Apr 2020', '8', '6', '8', ''], ['May 2020', '21', '6', '14', ''], ['Jun 2020', '14', '2', '7', ''], ['Jul 2020', '8', '4', '4', ''], ['Aug 2020', '142', '4', '4', ''], ['Sep 2020', '85', '1', '4', ''], ['Oct 2020', '25', '1', '13', '']]",Inhibitor of apoptosis proteins determine glioblastoma stem-like cells fate depending on oxygen level,"Cancer Biology,
",30920104,"['32825103', '32165998', '31466399']",3
221,"['1', '*', '2', '6', '7', '8', '*', '3', '*', '1', '4', '3', '5', '5', '6', '7', '8', '9', '#', '1', '#']","['Houston TX, USA,, Houston, TX, USA,, Houston, TX, USA,, Erlangen, Germany,, Freiburg, Germany,, Heidelberg, Germany,, Heidelberg, Germany']","Mohit Kumar Jolly,Bogdan-Tiberius Preca,Satyendra C Tripathi,Dongya jia,Samir M Hanash,Thomas Brabletz,Marc P Stemmler,Jochen Maurer,Herbert Levine",2018-02-05, https://doi.org/10.1101/260349 ,"[['Feb 2018', '341', '0', '96', ''], ['Mar 2018', '31', '0', '18', ''], ['Apr 2018', '38', '0', '14', ''], ['May 2018', '36', '0', '17', ''], ['Jun 2018', '21', '0', '17', ''], ['Jul 2018', '30', '0', '23', ''], ['Aug 2018', '82', '0', '28', ''], ['Sep 2018', '37', '0', '28', ''], ['Oct 2018', '13', '0', '14', ''], ['Nov 2018', '12', '0', '16', ''], ['Dec 2018', '14', '0', '16', ''], ['Jan 2019', '14', '0', '19', ''], ['Feb 2019', '15', '0', '13', ''], ['Mar 2019', '11', '0', '17', ''], ['Apr 2019', '7', '5', '7', ''], ['May 2019', '4', '2', '15', ''], ['Jun 2019', '8', '1', '12', ''], ['Jul 2019', '12', '5', '16', ''], ['Aug 2019', '12', '8', '8', ''], ['Sep 2019', '17', '3', '6', ''], ['Oct 2019', '16', '7', '10', ''], ['Nov 2019', '14', '6', '6', ''], ['Dec 2019', '14', '7', '18', ''], ['Jan 2020', '18', '10', '6', ''], ['Feb 2020', '26', '13', '9', ''], ['Mar 2020', '11', '6', '11', ''], ['Apr 2020', '5', '3', '11', ''], ['May 2020', '16', '5', '7', ''], ['Jun 2020', '14', '3', '4', ''], ['Jul 2020', '7', '3', '5', ''], ['Aug 2020', '142', '2', '2', ''], ['Sep 2020', '74', '6', '3', ''], ['Oct 2020', '23', '4', '9', '']]","Interconnected feedback loops among ESRP1, HAS2, and CD44 regulate epithelial-mesenchymal plasticity in cancer","Cancer Biology,
",31069317,"['32881964', '32831823', '32781367', '32685007', '32426371', '32424264', '32266287', '32211324', '31739095', '31623163', '31559312', '31382593', '31351238', '31342918', '31275609', '31121840']",16
222,"['a', 'b', 'c', 'd', '*']","['12902 Magnolia Drive, SRB 4 Rm 24000H Tampa, Florida, 33612,, Los Angeles, CA, USA,, Los Angeles, CA, 90089-1234 USA,, Los Angeles, CA, 90089-1234 USA']","Jeffrey West,Yongqian Ma,Paul K. Newton",2018-02-07, https://doi.org/10.1101/190140 ,"[['Sep 2017', '788', '0', '100', ''], ['Oct 2017', '99', '0', '37', ''], ['Nov 2017', '93', '0', '44', ''], ['Dec 2017', '34', '0', '16', ''], ['Jan 2018', '27', '0', '11', ''], ['Feb 2018', '119', '0', '34', ''], ['Mar 2018', '61', '0', '8', ''], ['Apr 2018', '58', '0', '29', ''], ['May 2018', '38', '0', '12', ''], ['Jun 2018', '38', '0', '14', ''], ['Jul 2018', '51', '0', '14', ''], ['Aug 2018', '123', '0', '18', ''], ['Sep 2018', '68', '0', '36', ''], ['Oct 2018', '22', '0', '26', ''], ['Nov 2018', '24', '0', '26', ''], ['Dec 2018', '13', '0', '19', ''], ['Jan 2019', '22', '0', '14', ''], ['Feb 2019', '15', '0', '18', ''], ['Mar 2019', '22', '0', '25', ''], ['Apr 2019', '17', '14', '34', ''], ['May 2019', '10', '9', '10', ''], ['Jun 2019', '23', '21', '29', ''], ['Jul 2019', '24', '15', '16', ''], ['Aug 2019', '20', '24', '9', ''], ['Sep 2019', '21', '59', '6', ''], ['Oct 2019', '35', '15', '28', ''], ['Nov 2019', '19', '13', '13', ''], ['Dec 2019', '41', '16', '20', ''], ['Jan 2020', '41', '11', '12', ''], ['Feb 2020', '81', '30', '12', ''], ['Mar 2020', '39', '15', '16', ''], ['Apr 2020', '16', '14', '14', ''], ['May 2020', '25', '11', '7', ''], ['Jun 2020', '23', '5', '8', ''], ['Jul 2020', '13', '9', '14', ''], ['Aug 2020', '21', '6', '9', ''], ['Sep 2020', '35', '9', '19', ''], ['Oct 2020', '23', '12', '18', '']]",Capitalizing on Competition: An Evolutionary Model of Competitive Release in Metastatic Castration Resistant Prostate Cancer Treatment,"Cancer Biology,
",30048718,"['32413038', '31948939', '31313504', '30991381', '30742484']",5
223,['1'],"['CA 90089 (e-mail: ,)., CA 90089 (e-mail: ,).,, CA 90089 (e-mail: ,).']","Yongqian Ma,Jeffrey West,Paul K. Newton",2018-02-10, https://doi.org/10.1101/263335 ,"[['Feb 2018', '452', '0', '108', ''], ['Mar 2018', '44', '0', '22', ''], ['Apr 2018', '37', '0', '23', ''], ['May 2018', '16', '0', '3', ''], ['Jun 2018', '29', '0', '13', ''], ['Jul 2018', '22', '0', '6', ''], ['Aug 2018', '37', '0', '16', ''], ['Sep 2018', '21', '0', '8', ''], ['Oct 2018', '16', '0', '29', ''], ['Nov 2018', '10', '0', '19', ''], ['Dec 2018', '12', '0', '19', ''], ['Jan 2019', '25', '0', '11', ''], ['Feb 2019', '17', '0', '15', ''], ['Mar 2019', '10', '0', '16', ''], ['Apr 2019', '6', '0', '13', ''], ['May 2019', '13', '2', '13', ''], ['Jun 2019', '13', '2', '9', ''], ['Jul 2019', '10', '2', '13', ''], ['Aug 2019', '16', '6', '14', ''], ['Sep 2019', '22', '6', '3', ''], ['Oct 2019', '15', '5', '10', ''], ['Nov 2019', '12', '5', '10', ''], ['Dec 2019', '12', '6', '7', ''], ['Jan 2020', '17', '7', '7', ''], ['Feb 2020', '31', '12', '9', ''], ['Mar 2020', '17', '7', '20', ''], ['Apr 2020', '10', '1', '12', ''], ['May 2020', '21', '8', '10', ''], ['Jun 2020', '14', '1', '8', ''], ['Jul 2020', '14', '0', '13', ''], ['Aug 2020', '122', '1', '6', ''], ['Sep 2020', '66', '0', '8', ''], ['Oct 2020', '31', '0', '5', '']]",Competitive release in tumors,"Cancer Biology,
",30048718,"['32413038', '31948939', '31313504', '30991381', '30742484']",5
224,"['1', '†', '1', '†', '1', '1', '1', '2', '*']","['Winston-Salem, NC 27157,, Winston-Salem, NC 27157']","Brittni M. Foster,Danish Zaidi,Tyler R. Young,Mary E. Mobley,Bethany A. Kerr",2018-02-11, https://doi.org/10.1101/256099 ,"[['Feb 2018', '441', '0', '122', ''], ['Mar 2018', '98', '0', '32', ''], ['Apr 2018', '52', '0', '8', ''], ['May 2018', '27', '0', '12', ''], ['Jun 2018', '26', '0', '2', ''], ['Jul 2018', '40', '0', '11', ''], ['Aug 2018', '33', '0', '9', ''], ['Sep 2018', '22', '0', '6', ''], ['Oct 2018', '13', '0', '10', ''], ['Nov 2018', '15', '0', '12', ''], ['Dec 2018', '13', '0', '24', ''], ['Jan 2019', '15', '0', '17', ''], ['Feb 2019', '14', '0', '9', ''], ['Mar 2019', '16', '0', '14', ''], ['Apr 2019', '12', '0', '18', ''], ['May 2019', '8', '3', '21', ''], ['Jun 2019', '8', '1', '12', ''], ['Jul 2019', '13', '1', '11', ''], ['Aug 2019', '15', '5', '12', ''], ['Sep 2019', '17', '4', '6', ''], ['Oct 2019', '19', '4', '8', ''], ['Nov 2019', '19', '6', '15', ''], ['Dec 2019', '13', '5', '19', ''], ['Jan 2020', '16', '8', '9', ''], ['Feb 2020', '40', '14', '16', ''], ['Mar 2020', '18', '6', '6', ''], ['Apr 2020', '11', '3', '13', ''], ['May 2020', '36', '7', '10', ''], ['Jun 2020', '18', '1', '10', ''], ['Jul 2020', '10', '1', '12', ''], ['Aug 2020', '137', '4', '10', ''], ['Sep 2020', '85', '0', '2', ''], ['Oct 2020', '26', '5', '9', '']]",CD117/c-kit in Cancer Stem Cell-Mediated Progression and Therapeutic Resistance,"Cancer Biology,
",29518044,"['33101775', '33014829', '32922608', '32855630', '32512891', '32375354', '32169072', '31852975', '31523368', '31336714', '31334229', '31277278', '31198791', '31138788', '31013771', '30683853', '30651137', '30581773', '30211124']",19
225,"['1', '1', '2', '3', '1', '1', '4', '4', '5', '#', '5', '§', '1', '1', '1', '4', '6', '5', '2', '1', '7', '*', '1', '*']","['Boston, MA, 02215, USA', 'P100 Dairy Road, Pullman, WA 99164, USA', '450 Brookline Avenue, Boston, Massachusetts 02215, USA', 'Boston, MA, USA', 'Boston, Massachusetts, 02215, USA', 'Turin, Italy', 'Cambridge, Massachusetts, 02142, USA.']","Jacob V. Layer,J. Patrick Cleary,Alexander J. Brown,Kristen E. Stevenson,Sara N. Morrow,Alexandria Van Scoyk,Rafael B. Blasco,Elif Karaca,Fei-Long Meng,Richard L. Frock,Trevor Tivey,Sunhee Kim,Hailey Fuchs,Roberto Chiarle,Frederick W. Alt,Steven A. Roberts,David M. Weinstock,Tovah A. Day",2018-01-28, https://doi.org/10.1101/255281 ,"[['Jan 2018', '253', '0', '41', ''], ['Feb 2018', '125', '0', '45', ''], ['Mar 2018', '38', '0', '4', ''], ['Apr 2018', '25', '0', '6', ''], ['May 2018', '18', '0', '6', ''], ['Jun 2018', '21', '0', '8', ''], ['Jul 2018', '33', '0', '16', ''], ['Aug 2018', '51', '0', '9', ''], ['Sep 2018', '41', '0', '14', ''], ['Oct 2018', '29', '0', '9', ''], ['Nov 2018', '15', '0', '4', ''], ['Dec 2018', '15', '0', '1', ''], ['Jan 2019', '14', '0', '3', ''], ['Feb 2019', '25', '0', '3', ''], ['Mar 2019', '11', '0', '9', ''], ['Apr 2019', '9', '0', '4', ''], ['May 2019', '10', '0', '5', ''], ['Jun 2019', '10', '3', '10', ''], ['Jul 2019', '20', '3', '10', ''], ['Aug 2019', '16', '6', '3', ''], ['Sep 2019', '18', '4', '3', ''], ['Oct 2019', '26', '10', '4', ''], ['Nov 2019', '17', '12', '6', ''], ['Dec 2019', '16', '6', '7', ''], ['Jan 2020', '31', '11', '7', ''], ['Feb 2020', '31', '13', '7', ''], ['Mar 2020', '17', '9', '7', ''], ['Apr 2020', '6', '3', '10', ''], ['May 2020', '25', '9', '7', ''], ['Jun 2020', '17', '1', '4', ''], ['Jul 2020', '6', '3', '5', ''], ['Aug 2020', '139', '3', '4', ''], ['Sep 2020', '74', '7', '5', ''], ['Oct 2020', '22', '3', '5', '']]",Parp3 promotes long-range end-joining in murine cells,"Cancer Biology,
",30213852,"['31930280', '31095444']",2
